,orderType,bzpNumber,isTenderAmountBelowEU,orderObject,cpvCode,htmlBody,contractors
1044,Services,2023/BZP 00005013,True,USŁUGA KOMPLEKSOWEGO UTRZYMANIA CZYSTOŚCI W BUDYNKU SĄDU REJONOWEGO W BIŁGORAJU,"90919200-4 (Usługi sprzątania biur),90914000-7 (Usługi sprzątania parkingów),90620000-9 (Usługi odśnieżania)",{},1
1045,Services,2023/BZP 00005024,True,"Bieżąca konserwacja urządzeń i instalacji elektrycznych i sanitarnych, bieżąca obsługa kotłów CO gazowych i parowych w Zakładach Opiekuńczo- Leczniczych wchodzących w skład SCOL Sp. z o.o.",50700000-2 (Usługi w zakresie napraw i konserwacji instalacji budynkowych),"{'4.3.)': 558599.76, '6.2.)': 462672.0, '6.3.)': 462672.0, '6.4.)': 462672.0, '8.2.)': 462672.0}",1
1046,Works,2023/BZP 00005028,True,„Renowacja wyrobisk obecnej trasy turystycznej i sanatorium”.,45254200-4 (Roboty budowlane w zakresie budowy zakładów produkcyjnych),{'8.2.)': 679644.8},1
1047,Services,2023/BZP 00005030,True,Usługi opiekuńcze w miejscu zamieszkania podopiecznego,"85312000-9 (Usługi opieki społecznej nieobejmujące miejsc noclegowych),85000000-9 (Usługi w zakresie zdrowia i opieki społecznej),85312100-0 (Usługi opieki dziennej)","{'6.2.)': 528663.4, '6.3.)': 528663.4, '6.4.)': 528663.4, '8.2.)': 528663.4}",1
1048,Services,2023/BZP 00005033,True,Zaprojektowania wraz z pozyskaniem stosownych decyzji zagospodarowania poscaleniowego wsi Marcinkowice i Pogwizdów w gminie Charsznica,"71000000-8 (Usługi architektoniczne, budowlane, inżynieryjne i kontrolne),71200000-0 (Usługi architektoniczne i podobne),71320000-7 (Usługi inżynieryjne w zakresie projektowania),71322000-1 (Usługi inżynierii projektowej w zakresie inżynierii lądowej i wodnej)","{'4.3.)': 240000.0, '6.2.)': 227800.0, '6.3.)': 227800.0, '6.4.)': 227800.0, '8.2.)': 227800.0}",1
1050,Services,2023/BZP 00005046,True,"Świadczenie usług w zakresie realizacji projektów kulturalnych, w szczególności z dziedziny filmu dla Instytutu Adama Mickiewicza",79500000-9 (Dodatkowe usługi biurowe),{},1
1053,Services,2023/BZP 00005059,True,"Świadczenie usługi przygotowania oraz organizacji cateringu dla uczestników szkolenia, finansowanej z Norweskiego Mechanizmu Finansowego 2014–2021","55321000-6 (Usługi przygotowywania posiłków),55322000-3 (Usługi gotowania posiłków),55520000-1 (Usługi dostarczania posiłków)","{'6.2.)': 161174.54, '6.3.)': 161174.54, '6.4.)': 161174.54, '8.2.)': 161174.54}",1
1054,Works,2023/BZP 00005060,True,„Przebudowa drogi powiatowej nr 2719G Pączewo – Czarnylas – Wielki Bukowiec”,"45000000-7 (Roboty budowlane),71220000-6 (Usługi projektowania architektonicznego),71320000-7 (Usługi inżynieryjne w zakresie projektowania),45111291-4 (Roboty w zakresie zagospodarowania terenu),45112700-2 (Roboty w zakresie kształtowania terenu),45112710-5 (Roboty w zakresie kształtowania terenów zielonych),45233000-9 (Roboty w zakresie konstruowania, fundamentowania oraz wykonywania nawierzchni autostrad, dróg),45330000-9 (Roboty instalacyjne wodno-kanalizacyjne i sanitarne),45316110-9 (Instalowanie urządzeń oświetlenia drogowego)","{'6.2.)': 4845748.31, '6.3.)': 4900000.0, '6.4.)': 4845748.31, '8.2.)': 4845748.31}",1
1055,Services,2023/BZP 00005062,True,"świadczenie usług pocztowych na rzecz Powiatowego Urzędu Pracy w Kłodzku w zakresie przyjmowania, przemieszczania i doręczania przesyłek w obrocie krajowym i zagranicznym oraz ich ewentualny zwrot",64110000-0 (Usługi pocztowe),{},1
1056,Works,2023/BZP 00005077,True,Modernizacja kanalizacji deszczowej w ul. Wyspiańskiego,"45200000-9 (Roboty budowlane w zakresie wznoszenia kompletnych obiektów budowlanych lub ich części oraz roboty w zakresie inżynierii lądowej i wodnej),45100000-8 (Przygotowanie terenu pod budowę),45230000-8 (Roboty budowlane w zakresie budowy rurociągów, linii komunikacyjnych i elektroenergetycznych, autostrad, dróg, lotnisk i kolei; wyrównywanie terenu),45255600-5 (Roboty w zakresie kładzenia rur w kanalizacji),45233120-6 (Roboty w zakresie budowy dróg)","{'4.3.)': 2834430.07, '6.2.)': 3045056.27, '6.3.)': 4217191.73, '6.4.)': 3045056.27, '8.2.)': 3045056.27}",1
1058,Delivery,2023/BZP 00005093,True,Dostawy sukcesywne polskich czasopism drukowanych na rok 2023 wraz z bezpłatnymi dostępami online – (jeśli dotyczą) do Biblioteki Uniwersyteckiej  Uniwersytetu Warmińsko–Mazurskiego w Olsztynie.,"22200000-2 (Gazety, dzienniki, czasopisma i magazyny)","{'4.3.)': 108000.0, '6.2.)': 73056.83, '6.3.)': 84246.13, '6.4.)': 73056.83, '8.2.)': 73056.83}",1
1059,Services,2023/BZP 00005099,True,Utrzymanie porządku i czystości budynków mieszkalnych  wielorodzinnych oraz terenów zewnętrznych stanowiących własność Spółki oraz Miasta Ostrołęki,"90910000-9 (Usługi sprzątania),90911200-8 (Usługi sprzątania budynków),90911300-9 (Usługi czyszczenia okien),90914000-7 (Usługi sprzątania parkingów),90620000-9 (Usługi odśnieżania),77314100-5 (Usługi w zakresie trawników)","{'4.3.1)': 224293.73, '4.5.5.)': 10936.08, '6.2.)': 13572.24, '6.3.)': 29772.0, '6.4.)': 13572.24, '8.2.)': 13572.24}",10
1060,Delivery,2023/BZP 00005103,True,Dostawa surowców recepturowych II,33600000-6 (Produkty farmaceutyczne),"{'4.5.5.)': 369.0, '6.2.)': 931.73, '6.3.)': 931.73, '6.4.)': 931.73, '8.2.)': 931.73}",37
1061,Services,2023/BZP 00005120,True,Przygotowanie i wydawanie gorących posiłków dla klientów Miejskiego Ośrodka Pomocy Społecznej w Częstochowie (2 części),"55300000-3 (Usługi restauracyjne i dotyczące podawania posiłków),55321000-6 (Usługi przygotowywania posiłków),55322000-3 (Usługi gotowania posiłków),55320000-9 (Usługi podawania posiłków)","{'6.2.)': 750075.0, '6.3.)': 750075.0, '6.4.)': 750075.0, '8.2.)': 750075.0}",2
1062,Works,2023/BZP 00005128,True,"Przebudowa wymiennikowego węzła cieplnego wbudowanego w budynek częściowo użytkowany jako PCPR, ŚDS, Warsztat Terapii Zajęciowej ""Promyk"" i archiwum Starostwa Powiatowego w Żninie.","45232140-5 (Roboty budowlane w zakresie lokalnych sieci grzewczych),45232142-9 (Roboty budowlane w zakresie stacji przesyłu ciepła),45311000-0 (Roboty w zakresie okablowania oraz instalacji elektrycznych),45300000-0 (Roboty instalacyjne w budynkach),45400000-1 (Roboty wykończeniowe w zakresie obiektów budowlanych),45321000-3 (Izolacja cieplna),45331000-6 (Instalowanie urządzeń grzewczych, wentylacyjnych i klimatyzacyjnych),09323000-9 (Węzeł cieplny lokalny)","{'4.3.)': 145186.07, '6.2.)': 139790.78, '6.3.)': 725700.0, '6.4.)': 139790.78, '8.2.)': 139790.78}",1
1063,Services,2023/BZP 00005138,True,"Świadczenie usług pocztowych w obrocie krajowym w zakresie przyjmowania, przemieszczania i doręczania przesyłek pocztowych oraz zwrotu przesyłek niedoręczonych","64110000-0 (Usługi pocztowe),64112000-4 (Usługi pocztowe dotyczące listów),64113000-1 (Usługi pocztowe dotyczące paczek)","{'6.2.)': 205707.58, '6.3.)': 205707.58, '6.4.)': 205707.58, '8.2.)': 205707.58}",1
1064,Works,2023/BZP 00005144,True,Zaprojektowanie i budowa oświetlenia przejść dla pieszych w ramach zad. poprawa bezpieczeństwa ruchu drogowego na przejściach dla pieszych w woj. mazowieckim na DK60 na odc. Gostynin Stefanów,"45000000-7 (Roboty budowlane),71320000-7 (Usługi inżynieryjne w zakresie projektowania),45316110-9 (Instalowanie urządzeń oświetlenia drogowego),44144000-1 (Słupy),31527210-1 (Latarnie)","{'6.2.)': 1466160.0, '6.3.)': 1466160.0, '6.4.)': 1466160.0, '8.2.)': 1466160.0}",1
1065,Services,2023/BZP 00005146,True,Wykonanie usługi zimowego utrzymania dróg gminnych na terenie gminy Lyski w sezonie 2022/2023,"90620000-9 (Usługi odśnieżania),90630000-2 (Usługi usuwania oblodzeń)","{'6.2.)': 625000.0, '6.3.)': 625000.0, '6.4.)': 625000.0, '8.2.)': 625000.0}",1
1066,Delivery,2023/BZP 00005151,True,Zakup sprzętu ratunkowego dla ukraińskich jednostek samorządu terytorialnego,"35110000-8 (Sprzęt gaśniczy, ratowniczy i bezpieczeństwa),44482100-3 (Węże gaśnicze),35113400-3 (Odzież ochronna i zabezpieczająca),42122110-4 (Pompy gaśnicze),42122130-0 (Pompy wodne)","{'4.3.)': 430269.11, '6.2.)': 529765.92, '6.3.)': 529765.92, '6.4.)': 529765.92, '8.2.)': 529765.92}",1
1067,Delivery,2023/BZP 00005157,True,Dostawa oprogramowania/systemu do nadzoru nad infrastrukturą teleinformatyczną i wsparcie procesu zarządzania podatnościami dla SZPZOZ im. Dzieci Warszawy w Dziekanowie Leśnym.,48000000-8 (Pakiety oprogramowania i systemy informatyczne),"{'6.2.)': 63450.78, '6.3.)': 63450.78, '6.4.)': 63450.78, '8.2.)': 63450.78}",1
1069,Services,2023/BZP 00005171,False,Usługa zarządzania należącymi do Agencji Rozwoju Przemysłu S.A. Zespołami Zamkowo - Parkowymi w Baranowie Sandomierskim i w Krasiczynie,70330000-3 (Usługi zarządzania nieruchomościami na zasadzie bezpośredniej płatności lub umowy),{},1
1071,Services,2023/BZP 00005184,True,„Odbiór i zagospodarowanie odpadów komunalnych  od właścicieli nieruchomości zamieszkałych na terenie Gminy Bochnia” - Sektor NR I PÓŁNOC,"90512000-9 (Usługi transportu odpadów),90513100-7 (Usługi wywozu odpadów pochodzących z gospodarstw domowych),90533000-2 (Usługi gospodarki odpadami)","{'6.2.)': 334249.2, '6.3.)': 334249.2, '6.4.)': 334249.2, '8.2.)': 334249.2}",1
1072,Delivery,2023/BZP 00005186,True,ZP/20/2022 Zakup i dostawa artykułów biurowych,"22800000-8 (Rejestry, księgi rachunkowe, skoroszyty, formularze i inne wyroby piśmiennicze z papieru lub tektury),30100000-0 (Maszyny biurowe, sprzęt i materiały, z wyjątkiem komputerów, drukarek i mebli),30190000-7 (Różny sprzęt i artykuły biurowe),30192000-1 (Wyroby biurowe)","{'4.3.)': 140177.17, '6.2.)': 140177.17, '6.3.)': 204989.82, '6.4.)': 140177.17, '8.2.)': 172417.92}",1
1073,Services,2023/BZP 00005189,True,Usługa całodobowej ochrony i dozoru mienia w obiekcie i na terenach zewnętrznych w okresie od 01.01.2023 r. do 31.12.2023 r. dla Aquapark Polkowice,79710000-4 (Usługi ochroniarskie),"{'6.2.)': 241894.26, '6.3.)': 241894.26, '6.4.)': 241894.26, '8.2.)': 241894.26}",1
1074,Delivery,2023/BZP 00005191,True,„Dostawa artykułów spożywczych określonych w formularzu ofertowym (zał. nr1) do Domu Pomocy Społecznej  w Nowogardzie  Smużyny 2 oraz filii DPS w Nowogardzie przy ul. Piłsudskiego 9.,"15000000-8 (Żywność, napoje, tytoń i produkty pokrewne),15800000-6 (Różne produkty spożywcze)","{'4.3.)': 322400.0, '6.2.)': 189409.4, '6.3.)': 239353.58, '6.4.)': 189409.4, '8.2.)': 189409.4}",1
1075,Services,2023/BZP 00005194,True,"Przygotowanie oraz dowóz posiłków dla osób z niepełnosprawnościami, starszych i chorych, korzystających z pomocy społecznej na terenie Gminy Miasta Częstochowy","55520000-1 (Usługi dostarczania posiłków),55322000-3 (Usługi gotowania posiłków),55321000-6 (Usługi przygotowywania posiłków),55521000-8 (Usługi w zakresie dostarczania posiłków do prywatnych gospodarstw domowych)","{'6.2.)': 245280.0, '6.3.)': 245280.0, '8.2.)': 245280.0}",1
1076,Services,2023/BZP 00005203,True,Świadczenie usług przewozu i przechowywania zwłok i szczątków ludzkich na obszarze działania prokuratur okręgu płockiego i poza ich obszarem,"60130000-8 (Usługi w zakresie specjalistycznego transportu drogowego osób),33940000-1 (Sprzęt i artykuły do transportu i przechowywania zwłok),98370000-7 (Usługi pogrzebowe i podobne)","{'4.3.)': 171820.0, '4.5.5.)': 23210.0, '6.2.)': 19062.0, '6.3.)': 19062.0, '6.4.)': 19062.0, '8.2.)': 19062.0}",2
1077,Services,2023/BZP 00005226,True,"Całodobowa usługa ochrony obiektu, osób i mienia realizowana dla potrzeb Sądu Rejonowego dla Wrocławia-Krzyków w budynku przy ul. Joannitów 14 oraz ul. Komandorskiej 16 we Wrocławiu","79710000-4 (Usługi ochroniarskie),79714000-2 (Usługi w zakresie nadzoru),79711000-1 (Usługi nadzoru przy użyciu alarmu)","{'6.2.)': 649056.24, '6.3.)': 800904.24, '6.4.)': 649056.24, '8.2.)': 649056.24}",1
1078,Services,2023/BZP 00005232,True,Ubezpieczenie mienia i OC Miejskiego Zakładu Komunikacji Sp. z o.o. w Koszalinie,"66510000-8 (Usługi ubezpieczeniowe),66515000-3 (Usługi ubezpieczenia od uszkodzenia lub utraty),66516000-0 (Usługi ubezpieczenia od odpowiedzialności cywilnej)","{'4.3.)': 94000.0, '6.2.)': 84049.6, '6.3.)': 89964.0, '6.4.)': 84049.6, '8.2.)': 84049.6}",1
1079,Delivery,2023/BZP 00005242,True,Kompleksowa dostawa paliwa gazowego dla Gminy Szczucin i innych jednostek,"09120000-6 (Paliwa gazowe),09123000-7 (Gaz ziemny),65200000-5 (Przesył gazu i podobne usługi)","{'6.2.)': 543529.81, '6.3.)': 543529.81, '6.4.)': 543529.81, '8.2.)': 543529.81}",1
1081,Delivery,2023/BZP 00005245,True,Dostawa tablic rejestracyjnych dla Wydziału Komunikacji Starostwa Powiatowego w Ostrowcu Świętokrzyskim w 2023 roku,30195000-2 (Tablice),"{'4.3.)': 178861.79, '6.2.)': 19.42, '6.3.)': 22.14, '6.4.)': 19.42, '8.2.)': 220000.0}",1
1083,Delivery,2023/BZP 00005252,True,Zakup paliwa płynnego oraz gazu w butlach 11 kg dla potrzeb Zarządu Dróg Powiatowych w Węgrowie,"09134100-8 (Olej napędowy),09122000-0 (Propan i butan),09132100-4 (Benzyna bezołowiowa),09133000-0 (Skroplony gaz ropopochodny (LPG))","{'4.3.1)': 243876.0, '4.5.5.)': 119229.0, '6.2.)': 138765.9, '6.3.)': 138765.9, '6.4.)': 138765.9, '8.2.)': 138765.9}",2
1084,Services,2023/BZP 00005253,True,Świadczenie na rzecz Zamawiającego usług społecznych w zakresie przygotowania i wydawania  3 posiłków dziennie dla dzieci,"55322000-3 (Usługi gotowania posiłków),55321000-6 (Usługi przygotowywania posiłków),55320000-9 (Usługi podawania posiłków)","{'4.3.)': 230000.0, '6.2.)': 323955.0, '6.3.)': 482655.0, '6.4.)': 323955.0, '8.2.)': 323955.0}",1
1085,Delivery,2023/BZP 00005256,True,Zakup paliwa do środków transportowych  i sprzętu Powiatowego Zarządu Dróg  w Choszcznie,"09134100-8 (Olej napędowy),09132100-4 (Benzyna bezołowiowa)","{'6.2.)': 279170.0, '6.3.)': 279730.0, '6.4.)': 279170.0, '8.2.)': 279170.0}",1
1086,Delivery,2023/BZP 00005270,True,„Dostawa środków do uzdatniania wody basenowej do CSR„ Słowianka” Sp. z o.o.  w roku 2023”,24962000-5 (Chemikalia do uzdatniania wody),"{'6.2.)': 191555.4, '6.3.)': 217771.07, '6.4.)': 191555.4, '8.2.)': 191555.4}",1
1087,Services,2023/BZP 00005281,True,Kompleksowa usługa cateringowa 15-16.11.2022 r.,55520000-1 (Usługi dostarczania posiłków),"{'4.3.)': 741162.53, '4.3.1)': 19100.0, '6.2.)': 12320.0, '6.3.)': 17600.0, '6.4.)': 12320.0, '8.2.)': 12320.0}",1
1090,Delivery,2023/BZP 00005295,True,"Sukcesywna dostawa materiałów instalatorskich, malarskich, ślusarskich i stolarskich na potrzeby DZT Szpitala Wojewódzkiego w Poznaniu",44192000-2 (Inne różne materiały budowlane),"{'4.3.1)': 146910.46, '4.5.5.)': 33077.28, '6.2.)': 138198.13, '6.3.)': 152212.18, '6.4.)': 138198.13, '8.2.)': 138198.13}",1
1091,Services,2023/BZP 00005299,True,"Wykonanie zadania pn: ""Bieżące utrzymanie, konserwacja, naprawy oraz remonty ulicznej sygnalizacji świetlnej na terenie miasta Skierniewice"".","50232200-2 (Usługi w zakresie konserwacji sygnalizacji ulicznej),50232000-0 (Usługi w zakresie konserwacji publicznych instalacji oświetleniowych i sygnalizatorów),45316200-7 (Instalowanie urządzeń sygnalizacyjnych),45316000-5 (Instalowanie systemów oświetleniowych i sygnalizacyjnych),34942000-2 (Urządzenia sygnalizacyjne)","{'4.3.)': 113821.13, '6.2.)': 75030.0, '6.3.)': 117840.0, '6.4.)': 117840.0, '8.2.)': 117840.0}",1
1092,Services,2023/BZP 00005301,True,MKUO ProNatura ZP/TP/63/22_Odbiór i zagospodarowanie odpadów komunalnych z Punktów Selektywnej Zbiórki Odpadów Komunalnych (PSZOK) zlokalizowanych w gminie Bydgoszcz.,90500000-2 (Usługi związane z odpadami),"{'6.2.)': 345600.0, '6.3.)': 345600.0, '6.4.)': 345600.0, '8.2.)': 345600.0}",1
1093,Delivery,2023/BZP 00005302,True,"Zakup wraz z dostarczeniem sprzętu informatycznego 
dla potrzeb jednostek Policji garnizonu mazowieckiego","30213300-8 (Komputer biurkowy),48620000-0 (Systemy operacyjne),48771000-3 (Pakiety oprogramowania użytkowego ogólnego),30231300-0 (Monitory ekranowe),30213200-7 (Komputer tablet),30216110-0 (Skanery komputerowe),30232110-8 (Drukarki laserowe)","{'4.3.1)': 40012.84, '4.5.5.)': 8130.08, '6.2.)': 9692.4, '6.3.)': 14637.0, '6.4.)': 9692.4, '8.2.)': 9692.4}",5
1094,Services,2023/BZP 00005308,True,Usługa ochrony osób i mienia w Sądzie Rejonowym w Bytowie i Sądzie Rejonowym w Miastku,79710000-4 (Usługi ochroniarskie),"{'4.3.)': 1137098.65, '4.3.1)': 564340.88, '4.5.5.)': 249914.34, '6.2.)': 321422.57, '6.3.)': 321422.57, '6.4.)': 321422.57, '8.2.)': 321422.57}",2
1095,Delivery,2023/BZP 00005310,True,"Zakup, dostawa i uruchomienie sprzętu medycznego oraz przeszkolenie personelu z jego obsługi - II postępowanie.",33100000-1 (Urządzenia medyczne),"{'6.2.)': 29160.0, '6.3.)': 29160.0, '6.4.)': 29160.0}",1
1096,Delivery,2023/BZP 00005313,True,"Wymiana sprężarki Ingersoll Rand SSR ML 5,5 oraz sprężarek Boge Kompressoren na sprężarki bezolejowe dla NIO-PIB Oddziału w Gliwicach",42123400-1 (Sprężarki powietrza),"{'4.3.)': 283422.33, '4.5.5.)': 130939.75, '6.2.)': 130965.68, '6.3.)': 130965.68, '6.4.)': 130965.68, '8.2.)': 130965.68}",2
1097,Services,2023/BZP 00005314,True,"Świadczenie usług w postaci schronienia w schronisku dla osób bezdomnych oraz schronienia w schronisku z usługami opiekuńczymi dla osób bezdomnych, przebywających na terenie miasta Częstochowy","85000000-9 (Usługi w zakresie zdrowia i opieki społecznej),85311000-2 (Usługi opieki społecznej obejmujące miejsca noclegowe)","{'4.3.)': 2617050.0, '4.5.5.)': 1478250.0, '6.2.)': 1454433.75, '6.3.)': 1454433.75, '6.4.)': 1454433.75, '8.2.)': 1454433.75}",2
1098,Delivery,2023/BZP 00005334,True,"„Dostawa oleju opałowego dla Domu Pomocy Społecznej  w 
Kamieniu Wielkim”",09135100-5 (Olej opałowy),"{'6.2.)': 430131.0, '6.3.)': 455715.0, '6.4.)': 430131.0, '8.2.)': 430131.0}",1
1099,Delivery,2023/BZP 00005336,True,Dostawa i dystrybucja gazu do budynków na terenie Gminy Kamienica,"09123000-7 (Gaz ziemny),09120000-6 (Paliwa gazowe),65210000-8 (Przesył gazu),65200000-5 (Przesył gazu i podobne usługi)","{'6.2.)': 499620.55, '6.3.)': 499620.55, '6.4.)': 499620.55, '8.2.)': 499620.55}",1
1100,Works,2023/BZP 00005339,True,Budowa i modernizacja infrastruktury kulturalnej na terenie Miasta i Gminy Nowa Słupia,"45262300-4 (Betonowanie),45320000-6 (Roboty izolacyjne),45432100-5 (Kładzenie i wykładanie podłóg),45453000-7 (Roboty remontowe i renowacyjne),45000000-7 (Roboty budowlane),45331100-7 (Instalowanie centralnego ogrzewania),45331000-6 (Instalowanie urządzeń grzewczych, wentylacyjnych i klimatyzacyjnych),45330000-9 (Roboty instalacyjne wodno-kanalizacyjne i sanitarne),45332000-3 (Roboty instalacyjne wodne i kanalizacyjne),45331200-8 (Instalowanie urządzeń wentylacyjnych i klimatyzacyjnych),45331210-1 (Instalowanie wentylacji),45111300-1 (Roboty rozbiórkowe),45111000-8 (Roboty w zakresie burzenia, roboty ziemne),45111200-0 (Roboty w zakresie przygotowania terenu pod budowę i roboty ziemne),45262500-6 (Roboty murarskie i murowe),45262310-7 (Zbrojenie),45223000-6 (Roboty budowlane w zakresie konstrukcji),45262400-5 (Wnoszenie konstrukcji ze stali konstrukcyjnej),45410000-4 (Tynkowanie),45430000-0 (Pokrywanie podłóg i ścian),45431000-7 (Kładzenie płytek),45442000-7 (Nakładanie powierzchni kryjących),45443000-4 (Roboty elewacyjne),45321000-3 (Izolacja cieplna),45262100-2 (Roboty przy wznoszeniu rusztowań),45261000-4 (Wykonywanie pokryć i konstrukcji dachowych oraz podobne roboty),45261300-7 (Kładzenie zaprawy i rynien),45420000-7 (Roboty w zakresie zakładania stolarki budowlanej oraz roboty ciesielskie),45421100-5 (Instalowanie drzwi i okien, i podobnych elementów),45421152-4 (Instalowanie ścianek działowych),45421146-9 (Instalowanie sufitów podwieszanych),45111291-4 (Roboty w zakresie zagospodarowania terenu),45342000-6 (Wznoszenie ogrodzeń),45233220-7 (Roboty w zakresie nawierzchni dróg),45233253-7 (Roboty w zakresie nawierzchni dróg dla pieszych),45215000-7 (Roboty budowlane w zakresie budowy obiektów budowlanych opieki zdrowotnej i społecznej, krematoriów oraz obiektów użyteczności publicznej)","{'4.3.)': 7240357.31, '4.5.5.)': 1567608.78, '6.2.)': 1300000.0, '6.3.)': 1955929.37, '6.4.)': 1300000.0, '8.2.)': 1300000.0}",3
